shelter_name,shelter_address,capacity,risk_level,buffer_distance,longitude,latitude
嘉義縣竹崎鄉灣橋村朴子埔收容所暨防災物資整備所,4鄰朴子埔32號之2,90,Safe,0,303784.2582074038,2770578.1134930826
溪口國中室外,中正東路103號,300,Safe,0,303784.2582074038,2770578.1134930826
竹園國小室外,69號,400,Safe,0,303784.2582074038,2770578.1134930826
後塘國小室外,毛蟹行11號,500,Safe,0,303784.2582074038,2770578.1134930826
老人文康活動中心,彰化縣永靖鄉永社路266號,50,Safe,0,303784.2582074038,2770578.1134930826
永靖鄉立托兒所,彰化縣永靖鄉永社路267號,200,Safe,0,303784.2582074038,2770578.1134930826
梧棲國小活動中心,民生街15之89巷1號,200,Safe,0,303784.2582074038,2770578.1134930826
樟原社區活動中心,1鄰6號,40,Safe,0,303784.2582074038,2770578.1134930826
三間社區活動中心,7鄰11號,80,Safe,0,303784.2582074038,2770578.1134930826
三間村南溪國小,南溪16鄰5-7號,180,Safe,0,303784.2582074038,2770578.1134930826
同義宮,口埤7號,150,Safe,0,303784.2582074038,2770578.1134930826
新化區聯合活動中心,民生路269號,490,Safe,0,303784.2582074038,2770578.1134930826
成功高中,臺北市中正區濟南路1段71號,30,Safe,0,302854.68624364294,2770576.1460814946
胡適國小,南港區舊莊街1段1號,30,High,500,312279.5463980494,2770615.8706738916
丹鳳高中,龍安路72號,1337,Low,2000,294842.5453037179,2770569.6437315154
忠孝國小,中正區忠孝東路2段101號,30,Safe,0,303651.6861375065,2770623.5604845155
明志國小,新生路2號,1024,High,500,293560.8842109331,2770609.802131529
永吉國小,信義區松山路287巷5號,53,Medium,1000,308434.63365409855,2770665.340283686
私立金陵女中,三重區忠孝路三段93巷12號,913,High,500,297122.8575404514,2770632.7039377512
西門國小,萬華區成都路98號,95,High,500,300805.9252711866,2770656.9847838758
第一河濱公園,忠孝西路忠孝西橋旁,100,High,500,279033.5211854267,2770622.029321541
松山高中,信義區基隆路1段156號,300,Low,2000,307092.13931211416,2770759.3534863885
十分國小,十分街157號,175,High,500,328444.40248925815,2770865.3066906915
光明國中操場,光明路一段123號,200,High,500,279158.9366140217,2770721.430176915
永春國小,信義區松山路225巷48號,115,Medium,1000,308413.64662012004,2770853.556347175
臺北田徑場,臺北市松山區敦化北路3號,440,Low,2000,305588.1712347643,2770863.916756232
成德國中,臺北市南港區東新街108巷23號,300,High,500,309306.5954220256,2770898.27846871
國泰國小,中正路386號,1036,Low,2000,295124.1703549324,2770847.485900876
懷生國小,中山區安東街16巷2號,30,Safe,0,304659.6564435061,2770904.4758428056
光明河濱公園,光明路二段,0,High,500,278981.08899829205,2770841.4995785016
修德國小,東新街118巷86號,95,High,500,309492.9637179249,2770946.8302636645
頭前國小,化成路231號,610,Low,2000,296072.49188166496,2770906.0352979763
南港公園,東新街170-1號,8661,High,500,309654.2685611796,2770980.764464237
高雄市林園區汕尾國民小學,北汕路58巷2號,400,Low,2000,302208.66244218225,2770998.7851269166
福星國小,萬華區中華路1段66號,50,Medium,1000,301349.5331399237,2771002.395080402
臺北市南港運動中心,臺北市南港區玉成街69號,240,High,500,308745.73368712596,2771065.44046528
興雅國小,信義區基隆路1段83巷9號,198,Medium,1000,307524.73427015316,2771071.319126139
成德國小,南港區東新街65號,200,Medium,1000,309219.8444082546,2771100.7188198105
蘆竹區公所三樓禮堂,南崁路150號,0,High,500,279770.99073821923,2771015.616133165
義學國中,民生路30號,606,High,500,293862.1101202583,2771075.98206369
義學國小,民生路33號,952,High,500,293862.1101202583,2771075.98206369
白雲國小,民權街2段90號,96,High,500,312446.62090415624,2771197.173715994
南美國小,南上路99號,60,High,500,280004.70905315655,2771095.1024159575
福營行政大樓,四維路9號,200,Medium,1000,294870.77932991984,2771190.025143551
永吉國中,信義區松隆路161號,97,High,500,307927.60266220366,2771250.25115321
中山女中,中山區長安東路2段141號,135,Low,2000,304194.08283544274,2771257.0759813637
義仁市民活動中心,明志路二段185號,55,High,500,293114.9015061082,2771239.750819164
中崙高中,松山區八德路4段101號,300,Low,2000,306615.6708813392,2771289.055582322
臺北市松山運動中心,臺北市松山區敦化北路1號,180,Low,2000,305505.6001976593,2771317.728215577
敦化國小,松山區敦化北路2號,56,Low,2000,305344.11062601133,2771328.1494553504
長安國中,中山區松江路70巷11號,41,Safe,0,303668.99450097966,2771354.692601642
長安國小,中山區吉林路15號,300,Safe,0,303497.3302243717,2771387.2491126736
玉泉公園,臺北市大同區西寧北路28號,2183,High,500,301226.9930563458,2771389.6189689627
興穀國民小學,三重區五谷王北街46號,299,Medium,1000,297977.8035506972,2771422.121466957
建成國中,臺北市大同區長安西路37之1號,55,Low,2000,302437.603044847,2771449.598311756
橫科里活動中心,橫科路119號,74,High,500,312576.2703059133,2771508.917533042
中正國小,中山區龍江路62號,76,Low,2000,304505.9542179946,2771490.9290951095
南崁國小,吉林路160號,0,High,500,280369.85935552226,2771419.560074193
龜山婦幼公園,忠義路二段438號,500,Medium,1000,286300.0559107499,2771464.50147831
文華國小,文化七路116號,50,Medium,1000,286859.02602289076,2771471.205035859
忠孝國中,大同區西寧北路32號,131,High,500,301276.8615693791,2771544.8798757643
松山國小,松山區八德路4段746號,95,High,500,308450.9272547663,2771573.7092254115
五福游泳池停車場及旁空地,仁愛路一段油管路交叉口,0,High,500,279729.9176136551,2771481.619395083
蘆竹區婦幼館,仁愛路一段2號,0,High,500,279611.61956208467,2771501.8558677454
豐年國小,瓊泰路116號,1128,Medium,1000,295142.0443314157,2771545.370266616
新泰國小,公園一路91號,106,Low,2000,295949.2442059646,2771548.0631150566
仁和宮,仁和路11號,125,High,500,343093.0556284579,2771791.122787867
敦化國中,松山區南京東路3段300號,389,Low,2000,305171.50158930564,2771593.2932040524
臺北體育館,臺北市松山區南京東路4段10號,1000,Low,2000,304949.4305864671,2771614.5511115235
大崗國中,文化二路168號,700,Medium,1000,287416.2684281232,2771556.0160079766
臺北市極限運動訓練中心,臺北市南港區忠孝東路七段382號,50,High,500,311275.82461395586,2771663.6338993586
私立清傳商職,三重區五谷王北街141巷1號,294,Medium,1000,298118.3625268356,2771621.9956783215
樂善社區活動中心,樂安街7-1號,60,Medium,1000,288560.87349675683,2771592.9842573917
福壽市民活動中心,昌明街1號,120,Low,2000,296170.92459505727,2771637.423905723
西松國小,臺北市松山區三民路5號,50,Medium,1000,306866.3144122364,2771677.78495263
大坑社區活動中心,大坑路1段1003巷18號,33,High,500,283161.22000995366,2771602.9474275466
南崁高中,仁愛路二段1號,400,High,500,279988.3600998391,2771601.7012696275
埔心社區活動中心,埔心街82-4號2樓,280,High,500,272754.7692874094,2771598.0293497974
南港高中,南港區向陽路21號,435,Medium,1000,310034.4483384594,2771724.579744425
民安國小,民安路261號,1184,Low,2000,297028.3026036289,2771717.8868388804
三港集會所,三港7號,63,High,500,338589.49974116584,2771935.4059896795
玉成國小,向陽路31號,30,Medium,1000,310010.58521450224,2771850.7510239184
福營國中,富國路105號,319,High,500,294848.5611986033,2771810.2412849898
誠正國中,南港區富康街1巷42號,143,High,500,312424.9849000727,2771912.532104658
同榮國小,公園路33號,931,Medium,1000,293203.6451933149,2771893.5488696964
新北市立三重高中,集美街212號,897,Medium,1000,299590.4131666264,2771926.3334867316
吉林國小,中山區長春路116號,117,Low,2000,303434.6211922902,2771940.840249646
澳底圖書館,仁愛路79號3樓,157,High,500,343524.0087810152,2772164.950202018
南崁國中,五福六路1號,370,High,500,280104.68376432155,2771881.8582011885
長春國小,中山區長春路165號,47,Low,2000,303868.3954560277,2771964.6986343167
澳底國小大禮堂,延平街10號,479,High,500,343290.2211660581,2772177.197518315
慶安宮,延平街13號,12,High,500,343209.8860362234,2772178.975020341
大同高中,中山區長春路167號,300,Low,2000,303989.4291645407,2771976.2535536913
新泰國中,新泰路359號,743,Low,2000,296351.4528234957,2771959.2575745564
日新國小,大同區太原路151號,137,Medium,1000,302132.783474056,2772002.2666023998
白雲里活動中心,水源路2段112、114號,37,High,500,316265.3282857875,2772076.8505365457
泰山體育館,公園路54號,1280,Medium,1000,293011.5915857083,2772003.7080902285
西松高中,松山區健康路325巷7號,255,High,500,307217.88753205875,2772055.8653390044
三光國民小學,三重區大同南路157號,1502,High,500,300124.60144836816,2772083.3581113806
東新國小,南港區興南街62號,30,High,500,310738.92904955713,2772137.54032444
昌隆國小,昌隆街63號,509,Medium,1000,295200.7871505512,2772088.318085388
南港高工,南港區興中路29號,160,High,500,311263.54716516676,2772150.96179683
南港展覽館,臺北市南港區經貿二路1號,7370,High,500,312287.11561932636,2772164.012775206
興化國小,五工二路50巷2號,599,Low,2000,295967.5592663688,2772101.955416159
介壽國中,松山區延壽街401號,70,Medium,1000,306148.0078692779,2772140.0368433027
集美國民小學,三重區集美街10號,104,Medium,1000,299226.4626338831,2772124.396168021
蓬萊國小,大同區寧夏路35號,104,Medium,1000,302011.20010221243,2772134.723365532
民生國小,松山區敦化北路199巷18號,70,Medium,1000,305693.9265463748,2772149.2532769344
健康國小,松山區延壽街168號,84,High,500,306793.6563466665,2772164.8616469195
泰山高中,辭修路7號,650,Medium,1000,293232.96710691013,2772192.7092397367
南港國小,臺北市南港區惠民街67號,50,High,500,311585.8198255848,2772285.334843131
明志市民活動中心,明志路二段426號,20,Medium,1000,293374.0792524868,2772237.463259187
菜寮市民活動中心,三重區中寮街57巷18號,100,Medium,1000,299720.3293360909,2772270.1830353676
潮音國小,16鄰17號,180,High,500,266967.6348172596,2772201.7979240143
育成高中,重陽路366號,375,High,500,311464.1452372405,2772417.7091199798
光興國民小學,三重區正義南路62號,600,High,500,300325.2510356684,2772394.243685789
民族國小,臺北市松山區民生東路4段97巷7號,40,High,500,305682.7523043732,2772415.050480215
北峰國小,環河街1號,1067,High,500,313472.4449475478,2772455.258332235
大園國小學生活動中心,11鄰中正東路160號,1200,High,500,270447.8431823151,2772337.268877423
泰山區公所,明志路1段322號,53,Medium,1000,293524.891365894,2772404.092106344
東山國小,汐平路二段76號,118,High,500,320579.8372887515,2772575.125262406
民生國中,松山區新東街30巷1號,100,High,500,307236.1161262438,2772521.167876939
過圳市民活動中心,三重區過圳街19號,50,Low,2000,299245.2030731628,2772523.223941886
雙蓮國小,大同區錦西街51號,300,Medium,1000,302130.75271330075,2772533.9413729827
東方科學園區,汐止區新台五路一段90號,500,High,500,315370.9592425396,2772620.516134614
中山國中,松山區復興北路361巷7號,111,High,500,305036.3108177399,2772589.656722031
潭美國小,內湖區新明路22號,81,High,500,309606.60262469685,2772653.1609532135
中正社區活動中心,中正路64號,76,High,500,335909.96370105783,2772804.4795595594
三重區公所,三重區新北大道1段11號,136,Low,2000,299285.16032896814,2772634.1349401074
青山國中小,莊敬街33號,970,High,500,316250.63959165703,2772712.3774086507
成淵高中,大同區承德路2段235號,75,Low,2000,302311.85149205715,2772667.5550765796
太平國小,大同區延平北路2段239號,50,High,500,301595.47295272956,2772675.904447702
永樂國小,臺北市大同區延平北路2段266號,50,High,500,301565.07967749174,2772709.01971365
民權公園,臺北市松山區民權國小旁,2786,Medium,1000,306246.3940055163,2772749.6656827815
楓樹福泰市民活動中心,楓江路26巷26號,201,High,500,293836.6647695546,2772715.234511465
新生公園棒球場,新生北路三段105號,60,Low,2000,303048.06577693485,2772747.934311815
新興國中,中山區林森北路511號,175,Low,2000,303048.06577693485,2772747.934311815
臺北市中山運動中心,中山北路二段44巷2號,184,Low,2000,303048.06577693485,2772747.934311815
公西社區活動中心,復興街250巷1-1號,100,High,500,286348.4573391954,2772726.3526787083
泰山國小,泰林路2段255號,1283,High,500,293513.7071531708,2772747.430628942
民權國小,臺北市松山區民權東路4段200號,80,High,500,306730.4015899927,2772818.130116022
碧華國民中學,自強路5段66號,969,Low,2000,299466.1643640777,2772800.9400508925
榮星花園公園,臺北市中山區民權東路3段1號,2432,Medium,1000,304500.64660606306,2772820.1190735726
大園社區活動中心,和平東路89號1樓,140,High,500,270207.7398656309,2772732.3365824996
黎明市民活動中心,黎明路23號,21,High,500,292474.39360046363,2772788.4623632026
牡丹國小,政光路3號,320,High,500,335928.9573311916,2772992.9166895053
秀峰國小,仁愛路90號,1185,Medium,1000,316726.3347188106,2772904.7766875285
中山國小,臺北市中山區民權東路1段69號,290,Low,2000,303098.123879359,2772847.8196923705
三重區綜合運動場,中正北路特2號,2200,Low,2000,299360.35781464365,2772848.518931801
三民國小,松山區民權東路5段1號,100,High,500,306931.81591746607,2772907.583477711
明志國民中學,三重區中正北路107號,437,Low,2000,299354.8635672429,2772889.150476207
民權國中,大同區重慶北路3段1號,30,Medium,1000,301846.8201076023,2772909.4682314773
五常國中,中山區復興北路430巷1號,250,High,500,304792.8322383737,2772920.980167234
汐止區公所行政中心,汐止區新台五路一段268號,158,Medium,1000,316475.33199881745,2773003.2446751567
五常國小,中山區五常街16號,97,High,500,304701.7195183974,2772998.1520198924
大橋國小,大同區重慶北路3段2號,86,High,500,301796.03839515476,2772997.8891542326
正義國民小學,三重區信義西街31號,929,Medium,1000,300050.60202346655,2773002.451651381
行政區民活動中心,松江路367號9樓,72,High,500,303823.8860739127,2773016.814508198
私立東海高中,三重區集美街212號,408,Low,2000,298294.9648627314,2773040.4312651935
大同國小,大同區大龍街51號,183,Medium,1000,302068.230124947,2773054.3087770455
